"harvest 
rate","dispersal
time",land-scape,patch,gen,date,"total 
count","total 
w50","total 
weight","harvest 
count","harvest 
weight",leftover count or weight,pupae,larvae,dead adults
0.75,6,5,3,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,6,5,4,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,6,5,5,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,6,5,6,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,6,6,1,1,27-Mar,72,0.1295,0.1906,54,0,18,0,1,0
0.75,6,6,2,1,27-Mar,1,0,0.0031,1,0,0,0,0,0
0.75,6,6,3,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,6,6,4,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,6,6,5,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,6,6,6,1,27-Mar,0,0,0,0,0,0,0,0,0
0,24,5,1,1,27-Mar,58,0.1292,0.1484,0,0,58,0,0,0
0,24,5,2,1,27-Mar,3,0,0.0078,0,0,3,0,0,0
0,24,5,3,1,27-Mar,0,0,0,0,0,0,0,0,0
0,24,5,4,1,27-Mar,0,0,0,0,0,0,0,0,0
0,24,5,5,1,27-Mar,0,0,0,0,0,0,0,0,0
0,24,5,6,1,27-Mar,0,0,0,0,0,0,0,0,0
0,24,6,1,1,27-Mar,38,0,0.1061,0,0,38,0,0,0
0,24,6,2,1,27-Mar,3,0,0.0085,0,0,3,0,0,0
0,24,6,3,1,27-Mar,0,0,0,0,0,0,0,0,0
0,24,6,4,1,27-Mar,0,0,0,0,0,0,0,0,0
0,24,6,5,1,27-Mar,0,0,0,0,0,0,0,0,0
0,24,6,6,1,27-Mar,0,0,0,0,0,0,0,0,0
0.25,24,5,1,1,27-Mar,54,0.125,0.1352,14,0,40,0,1,0
0.25,24,5,2,1,27-Mar,5,0,0.0148,2,0,3,0,0,0
0.25,24,5,3,1,27-Mar,0,0,0,0,0,0,0,0,0
0.25,24,5,4,1,27-Mar,0,0,0,0,0,0,0,0,0
0.25,24,5,5,1,27-Mar,0,0,0,0,0,0,0,0,0
0.25,24,5,6,1,27-Mar,0,0,0,0,0,0,0,0,0
0.25,24,6,1,1,27-Mar,NA,0.114,0.4727,0,0.1182,0.3545,74,6,1
0.25,24,6,2,1,27-Mar,2,0,0.0053,1,0,1,0,0,0
0.25,24,6,3,1,27-Mar,0,0,0,0,0,0,0,0,0
0.25,24,6,4,1,27-Mar,0,0,0,0,0,0,0,0,0
0.25,24,6,5,1,27-Mar,0,0,0,0,0,0,0,0,0
0.25,24,6,6,1,27-Mar,0,0,0,0,0,0,0,0,0
0.5,24,5,1,1,27-Mar,47,0,0.1155,24,0,23,0,0,0
0.5,24,5,2,1,27-Mar,3,0,0.0082,2,0,1,0,0,0
0.5,24,5,3,1,27-Mar,0,0,0,0,0,0,0,0,0
0.5,24,5,4,1,27-Mar,0,0,0,0,0,0,0,0,0
0.5,24,5,5,1,27-Mar,0,0,0,0,0,0,0,0,0
0.5,24,5,6,1,27-Mar,0,0,0,0,0,0,0,0,0
0.5,24,6,1,1,27-Mar,68,0.1224,0.1698,34,0,34,0,0,0
0.5,24,6,2,1,27-Mar,1,0,0.0029,1,0,0,0,0,0
0.5,24,6,3,1,27-Mar,1,0,0.0028,1,0,0,0,0,0
0.5,24,6,4,1,27-Mar,0,0,0,0,0,0,0,0,0
0.5,24,6,5,1,27-Mar,0,0,0,0,0,0,0,0,0
0.5,24,6,6,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,24,5,1,1,27-Mar,49,0,0.1264,37,0,12,0,1,0
0.75,24,5,2,1,27-Mar,2,0,0.0059,2,0,0,0,0,0
0.75,24,5,3,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,24,5,4,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,24,5,5,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,24,5,6,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,24,6,1,1,27-Mar,62,0.1231,0.1526,47,0,15,0,0,0
0.75,24,6,2,1,27-Mar,3,0,0.0079,3,0,0,0,0,0
0.75,24,6,3,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,24,6,4,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,24,6,5,1,27-Mar,0,0,0,0,0,0,0,0,0
0.75,24,6,6,1,27-Mar,0,0,0,0,0,0,0,0,0
0,1,7,1,1,3-Apr,NA,0.1329,0.3077,0,0,0.3077,0,4,1
0,1,7,2,1,3-Apr,1,0,0.0032,0,0,0.0032,0,0,0
0,1,7,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0,1,7,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0,1,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0,1,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0,1,8,1,1,3-Apr,53,0.1193,0.1271,0,0,53,0,1,0
0,1,8,2,1,3-Apr,0,0,0,0,0,0,0,0,0
0,1,8,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0,1,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0,1,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0,1,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,1,7,1,1,3-Apr,NA,0.1272,0.2543,0.0636,0,0.1907,0,1,0
0.25,1,7,2,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,1,7,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,1,7,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,1,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,1,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,1,8,1,1,3-Apr,NA,0.1264,0.2394,0.0599,0,0.1795,0,0,0
0.25,1,8,2,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,1,8,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,1,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,1,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,1,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,1,7,1,1,3-Apr,NA,0.122,0.2968,0.1484,0,0.1484,0,1,0
0.5,1,7,2,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,1,7,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,1,7,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,1,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,1,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,1,8,1,1,3-Apr,NA,0.1218,0.2283,0.1142,0,0.1142,0,1,0
0.5,1,8,2,1,3-Apr,3,0,0.0089,2,0,1,0,0,0
0.5,1,8,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,1,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,1,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,1,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,1,7,1,1,3-Apr,NA,0.1292,0.2905,0.2179,0,0.0726,0,0,1
0.75,1,7,2,1,3-Apr,1,0,0.0036,1,0,0,0,0,0
0.75,1,7,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,1,7,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,1,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,1,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,1,8,1,1,3-Apr,NA,0.1311,0.2171,0.1628,0,0.0543,0,0,0
0.75,1,8,2,1,3-Apr,1,0,0.0031,1,0,0,0,0,0
0.75,1,8,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,1,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,1,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,1,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0,6,7,1,1,3-Apr,NA,0.1212,0.2734,0,0,0.2434,0,0,1
0,6,7,2,1,3-Apr,2,0,0.0056,0,0,2,0,0,0
0,6,7,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0,6,7,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0,6,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0,6,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0,6,8,1,1,3-Apr,NA,0.1209,0.2615,0,0,0.2615,0,0,0
0,6,8,2,1,3-Apr,1,0,0.0028,0,0,1,0,0,0
0,6,8,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0,6,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0,6,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0,6,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,6,7,1,1,3-Apr,59,0.1487,0.1832,15,0,44,0,0,0
0.25,6,7,2,1,3-Apr,7,0,0.0196,2,0,5,0,0,0
0.25,6,7,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,6,7,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,6,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,6,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,6,8,1,1,3-Apr,NA,0.1462,0.3205,0.0801,0,0.2404,0,0,0
0.25,6,8,2,1,3-Apr,4,0,0.0127,1,0,3,0,0,0
0.25,6,8,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,6,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,6,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,6,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,6,7,1,1,3-Apr,70,0.1208,0.2056,35,0,35,0,0,1
0.5,6,7,2,1,3-Apr,4,0,0.0133,2,0,2,0,0,0
0.5,6,7,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,6,7,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,6,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,6,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,6,8,1,1,3-Apr,NA,0.1308,0.2728,0.1364,0,0.1364,0,1,0
0.5,6,8,2,1,3-Apr,8,0,0.0241,4,0,4,0,0,0
0.5,6,8,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,6,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,6,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,6,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,6,7,1,1,3-Apr,NA,0.1275,0.3126,0.2345,0,0.0781,0,0,0
0.75,6,7,2,1,3-Apr,2,0,0.0057,2,0,0,0,0,0
0.75,6,7,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,6,7,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,6,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,6,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,6,8,1,1,3-Apr,NA,0.1238,0.2619,0.1964,0,0.0655,0,0,0
0.75,6,8,2,1,3-Apr,14,0,0.0359,11,0,3,0,0,0
0.75,6,8,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,6,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,6,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,6,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0,24,7,1,1,3-Apr,73,0.1229,0.1841,0,0,73,0,0,0
0,24,7,2,1,3-Apr,7,0,0.0176,0,0,7,0,0,1
0,24,7,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0,24,7,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0,24,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0,24,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0,24,8,1,1,3-Apr,71,0.1256,0.1836,0,0,71,0,0,0
0,24,8,2,1,3-Apr,26,0,0.0616,0,0,26,0,0,0
0,24,8,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0,24,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0,24,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0,24,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,24,7,1,1,3-Apr,NA,0.1298,0.2089,0,0.0522,0.1566,0,0,2
0.25,24,7,2,1,3-Apr,11,0,0.0278,3,0,8,0,0,0
0.25,24,7,3,1,3-Apr,1,0,0.0041,1,0,0,0,0,0
0.25,24,7,4,1,3-Apr,1,0,0.0029,1,0,0,0,0,0
0.25,24,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,24,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,24,8,1,1,3-Apr,NA,0.1211,0.2387,0,0.0597,0.179,0,0,0
0.25,24,8,2,1,3-Apr,7,0,0.0195,2,0,5,0,0,0
0.25,24,8,3,1,3-Apr,1,0,0.0029,1,0,0,0,0,0
0.25,24,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,24,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.25,24,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,24,7,1,1,3-Apr,NA,0.1539,0.272,0,0.136,0.136,0,0,0
0.5,24,7,2,1,3-Apr,16,0,0.0475,8,0,8,0,0,0
0.5,24,7,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,24,7,4,1,3-Apr,1,0,0.0034,1,0,0,0,0,0
0.5,24,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,24,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,24,8,1,1,3-Apr,NA,0.1305,0.2443,0,0.1222,0.1222,0,0,0
0.5,24,8,2,1,3-Apr,16,0,0.0501,8,0,8,0,0,0
0.5,24,8,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,24,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,24,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.5,24,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,24,7,1,1,3-Apr,NA,0.1358,0.3169,0,0.2376,0.0792,0,0,0
0.75,24,7,2,1,3-Apr,23,0,0.0747,18,0,5,0,0,0
0.75,24,7,3,1,3-Apr,2,0,0.007,2,0,0,0,0,0
0.75,24,7,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,24,7,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,24,7,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,24,8,1,1,3-Apr,NA,0.1266,0.2457,0,0.1843,0.0614,0,0,1
0.75,24,8,2,1,3-Apr,25,0,0.0636,19,0,6,0,0,0
0.75,24,8,3,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,24,8,4,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,24,8,5,1,3-Apr,0,0,0,0,0,0,0,0,0
0.75,24,8,6,1,3-Apr,0,0,0,0,0,0,0,0,0
0,1,9,1,1,10-Apr,NA,0.1249,0.1936,0,0,0.1936,0,0,0
0,1,9,2,1,10-Apr,1,0,0.0035,0,0,1,0,0,0
0,1,9,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0,1,9,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0,1,9,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0,1,9,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0,1,10,1,1,10-Apr,NA,0.1153,0.2075,0,0,0.2075,0,1,0
0,1,10,2,1,10-Apr,0,0,0,0,0,0,0,0,0
0,1,10,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0,1,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0,1,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0,1,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,1,9,1,1,10-Apr,NA,0.1208,0.2341,0,0.0585,0.1756,0,0,0
0.25,1,9,2,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,1,9,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,1,9,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,1,9,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,1,9,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,1,10,1,1,10-Apr,50,0.1404,0,13,0,37,0,0,0
0.25,1,10,2,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,1,10,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,1,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,1,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,1,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,1,9,1,1,10-Apr,54,0.1317,0.1419,27,0,27,0,0,0
0.5,1,9,2,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,1,9,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,1,9,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,1,9,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,1,9,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,1,10,1,1,10-Apr,NA,0.1375,0.2237,0,0.1119,0.1118,0,0,0
0.5,1,10,2,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,1,10,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,1,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,1,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,1,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,1,9,1,1,10-Apr,NA,0.1198,0.2559,0,0.1919,0.064,1,0,0
0.75,1,9,2,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,1,9,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,1,9,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,1,9,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,1,9,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,1,10,1,1,10-Apr,64,0.1478,0.1848,48,0,16,0,0,0
0.75,1,10,2,1,10-Apr,0,0,0.0025,1,0,0,0,0,0
0.75,1,10,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,1,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,1,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,1,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0,6,9,1,1,10-Apr,NA,0.1424,0.2674,0,0,0.2674,0,0,0
0,6,9,2,1,10-Apr,0,0,0.0025,0,0,1,0,0,0
0,6,9,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0,6,9,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0,6,9,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0,6,9,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0,6,10,1,1,10-Apr,63,0.1251,0.1606,0,0,63,0,0,0
0,6,10,2,1,10-Apr,3,0,0.0106,0,0,3,0,0,0
0,6,10,3,1,10-Apr,1,0,0.0031,0,0,1,0,0,0
0,6,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0,6,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0,6,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,6,9,1,1,10-Apr,NA,0.1305,0.2333,0,0.0583,0.175,0,0,0
0.25,6,9,2,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,6,9,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,6,9,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,6,9,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,6,9,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,6,10,1,1,10-Apr,NA,0.1271,0.2339,0,0.0585,0.1754,0,0,0
0.25,6,10,2,1,10-Apr,1,0,0.0028,1,0,0,0,0,0
0.25,6,10,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,6,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,6,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,6,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,6,9,1,1,10-Apr,NA,0.1243,0.2372,0,0.1186,0.1186,0,1,0
0.5,6,9,2,1,10-Apr,15,0,0.0426,8,0,7,0,0,0
0.5,6,9,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,6,9,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,6,9,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,6,9,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,6,10,1,1,10-Apr,61,0.1346,0.1675,31,0,30,0,0,0
0.5,6,10,2,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,6,10,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,6,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,6,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,6,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,6,9,1,1,10-Apr,NA,0.125,0.1909,0,0.1432,0.0477,0,0,2
0.75,6,9,2,1,10-Apr,4,0,0.0114,3,0,0,0,0,0
0.75,6,9,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,6,9,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,6,9,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,6,9,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,6,10,1,1,10-Apr,59,0.124,0.1486,45,0,14,0,0,2
0.75,6,10,2,1,10-Apr,1,0,0.0025,1,0,0,0,0,0
0.75,6,10,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,6,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,6,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,6,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0,24,9,1,1,10-Apr,NA,0.1266,0.2424,0,0,0.2424,0,0,0
0,24,9,2,1,10-Apr,21,0,0.0558,0,0,21,0,0,0
0,24,9,3,1,10-Apr,0,0,,0,0,0,0,0,0
0,24,9,4,1,10-Apr,0,0,,0,0,0,0,0,0
0,24,9,5,1,10-Apr,0,0,,0,0,0,0,0,0
0,24,9,6,1,10-Apr,0,0,,0,0,0,0,0,0
0,24,10,1,1,10-Apr,NA,0.1232,0.1929,0,0,0.1929,0,0,0
0,24,10,2,1,10-Apr,17,0,0.0487,0,0,17,0,0,0
0,24,10,3,1,10-Apr,1,0,0.0044,0,0,1,0,0,0
0,24,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0,24,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0,24,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,24,9,1,1,10-Apr,53,0.1284,0.138,14,0,39,0,0,0
0.25,24,9,2,1,10-Apr,3,0,0.0088,1,0,2,0,0,0
0.25,24,9,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,24,9,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,24,9,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,24,9,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,24,10,1,1,10-Apr,65,0.1346,0.0808,17,0,48,0,0,0
0.25,24,10,2,1,10-Apr,3,0,0.0089,1,0,2,0,0,0
0.25,24,10,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,24,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,24,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.25,24,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,24,9,1,1,10-Apr,NA,0.1231,0.2133,0,0.10665,0,0,0,0
0.5,24,9,2,1,10-Apr,0,0,,0,0,0,0,0,0
0.5,24,9,3,1,10-Apr,0,0,,0,0,0,0,0,0
0.5,24,9,4,1,10-Apr,0,0,,0,0,0,0,0,0
0.5,24,9,5,1,10-Apr,0,0,,0,0,0,0,0,0
0.5,24,9,6,1,10-Apr,0,0,,0,0,0,0,0,0
0.5,24,10,1,1,10-Apr,71,0.1241,0.1751,36,0,35,0,0,0
0.5,24,10,2,1,10-Apr,11,0,0.0296,6,0,5,0,0,0
0.5,24,10,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,24,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,24,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.5,24,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,24,9,1,1,10-Apr,66,0.1233,0.1656,50,0,16,0,0,0
0.75,24,9,2,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,24,9,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,24,9,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,24,9,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,24,9,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,24,10,1,1,10-Apr,62,0.1233,0.155,47,0,15,0,0,0
0.75,24,10,2,1,10-Apr,3,0,0.0077,3,0,0,0,0,0
0.75,24,10,3,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,24,10,4,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,24,10,5,1,10-Apr,0,0,0,0,0,0,0,0,0
0.75,24,10,6,1,10-Apr,0,0,0,0,0,0,0,0,0
0,1,11,1,1,17-Apr,67,0.1243,0.1697,0,0,67,0,2,0
0,1,11,2,1,17-Apr,0,0,0,0,0,0,0,0,0
0,1,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0,1,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0,1,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0,1,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0,1,12,1,1,17-Apr,50,0.1296,0.1296,0,0,50,0,0,0
0,1,12,2,1,17-Apr,0,0,0,0,0,0,0,0,0
0,1,12,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0,1,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0,1,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0,1,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,1,11,1,1,17-Apr,46,0,0.1232,12,0,34,0,0,0
0.25,1,11,2,1,17-Apr,1,0,0.0029,1,0,0,0,0,0
0.25,1,11,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,1,11,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,1,11,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,1,11,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,1,12,1,1,17-Apr,52,0.1219,0.1266,13,0,39,0,0,1
0.25,1,12,2,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,1,12,3,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,1,12,4,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,1,12,5,1,17-Apr,0,0,0,0,0,0,0,0,0
0.25,1,12,6,1,17-Apr,0,0,0,0,0,0,0,0,0
0.5,1,11,1,1,17-Apr,51,0.1356,0.1378,26,0,25,0,0,0
0.5,1,11,2,1,17-Apr,0,0,0,0,0,0,0,0,0
